Códice	token	lema	pos
BAS	fadragas	UNK	NCFP000
BAS	pagas	pagar	VMIP2S0
BAS	mandar	mandar	VMN0000
BAS	dar	dar	VMN0000
BAS	mudar	mudar	VMN0000
BAS	demandar	demandar	VMN0000
BAS	bova	bobo	AQ0FS0
BAS	loba	lobo	NCFS000
BAS	ajoba	ajobar	VMIP3S0
BAS	encoba	encobar	VMIP3S0
BAS	enartan	enartar	VMIP3P0
BAS	apartan	apartar	VMIP3P0
BAS	catam	catar·me	VMIP3S0·PC1CS000
BAS	baratan	baratar	VMIP3P0
BAS	apuesto	apuesto	AQ0MS0
BAS	Respuesto	responder	VMP00SM
BAS	puesto	poner	VMP00SM
BAS	denuesto	denuesto	NCMS000
BAS	mores	morar	VMSP2S0
BAS	colores	color	NCMP000
BAS	dolores	dolor	NCMP000
BAS	loores	loor	NCMP000
BAS	brete	brete	NCMS000
BAS	abeyte	UNK	VMIP3S0
BAS	mete	meter	VMIP3S0
BAS	vete	ir·te	VMM02S0·PC2CS000
BAS	Rana	rana	NCFS000
BAS	contigo	contigo	PP2CSO00
BAS	amjgo	amigo	AQ0MS0
BAS	consygo	consigo	PP3CNO00
BAS	digo	decir	VMIP1S0
BAS	rribera	ribera	NCFS000
BAS	era	ser	VSII1S0
BAS	fuera	fuera	RG
BAS	cantadera	cantadero	AQ0FS0
BAS	Rana	rana	NCFS000
BAS	çercana	cercano	AQ0FS0
BAS	mañana	mañana	NCFS000
BAS	sana	sano	AQ0FS0
BAS	ojo	ojo	NCMS000
BAS	ynojo	hinojo	NCMS000
BAS	enojo	enojo	NCMS000
BAS	rrastrojo	rastrojo	NCMS000
BAS	rraçon	razón	NCFS000
BAS	coraçon	corazón	NCMS000
BAS	son	ser	VSIP3P0
BAS	non	no	RN
BAS	puso	poner	VMIS3S0
BAS	yuso	ayuso	RG
BAS	suso	suso	RG
BAS	vso	usar	VMIS3S0
BAS	desfranbrido	UNK	NCMS000
BAS	vydo	ver	VMP00SM
BAS	apellydo	apellido	NCMS000
BAS	njdo	nido	NCMS000
BAS	fanbre	hambre	NCFS000
BAS	vedeganbre	vedegambre	NCMS000
BAS	estanble	UNK	NCMS000
BAS	enxanbre	enjambre	NCMS000
BAS	enlaças	enlazar	VMIP2S0
BAS	mordaças	mordaza	NCFP000
BAS	amenazas	amenaza	NCFP000
BAS	tenazas	tenazas	NCFP000
BAS	destroydor	destruidor	AQ0MS0
BAS	enganador	engañador	NCMS000
BAS	peor	peor	AQ0CS0
BAS	amador	amador	AQ0MS0
BAS	pestilençia	pestilencia	NCFS000
BAS	aparesçencia	UNK	NCFS000
BAS	abenençia	avenencia	NCFS000
BAS	malquerençia	malquerencia	NCFS000
BAS	mengua	menguar	VMIP3S0
BAS	lengua	lengua	NCFS000
BAS	fuelga	holgar	VMM02S0
BAS	tuelga	toller	VMSP3S0
BAS	lygero	ligero	AQ0MS0
BAS	primero	primero	RG
BAS	lyjongero	UNK	NCMS000
BAS	verdadero	verdadero	AQ0MS0
BAS	lobo	lobo	NCMS000
BAS	Robo	robo	NCMS000
BAS	encobo	encobar	VMIS3S0
BAS	ajobo	ajobo	NCMS000
BAS	devo	deber	VMIP1S0
BAS	Renuevo	renuevo	NCMS000
BAS	çeuo	cebo	NCMS000
BAS	atrevo	atrever	VMIP1S0
BAS	seria	ser	VSIC1S0
BAS	profaçaria	UNK	VMIC3S0
BAS	podria	poder	VMIC3S0
BAS	vya	vía	NCFS000
BAS	arçipreste	arcipreste	NCMS000
BAS	luego	luego	RG
BAS	rruego	rogar	VMIP1S0
BAS	juego	juego	NCMS000
BAS	fuego	fuego	NCMS000
BAS	amor	amor	NCMS000
BAS	rrencor	rencor	NCMS000
BAS	Σeñor	señor	NCMS000
BAS	mejor	mejor	AQ0CS0
BAS	baldon	baldón	NCMS000
BAS	perdon	perdón	NCMS000
BAS	Razon	razón	NCFS000
BAS	non	no	RN
BAS	rrecabdaste	recaudar	VMIS2S0
BAS	ameste	amar	VMIS2S0
BAS	erreste	UNK	NCMS000
BAS	prometiste	prometer	VMIS2S0
BAS	ser	ser	VSN0000
BAS	aprender	aprender	VMN0000
BAS	fazer	hacer	VMN0000
BAS	traer	traer	VMN0000
BAS	convjene	convenir	VMIP3S0
BAS	avyene	avenir	VMIP3S0
BAS	vjene	venir	VMIP3S0
BAS	tyene	tener	VMIP3S0
BAS	criado	criar	VMP00SM
BAS	mostrado	mostrar	VMP00SM
BAS	enamorado	enamorar	VMP00SM
BAS	castigado	castigar	VMP00SM
BAS	muger	mujer	NCFS000
BAS	aprender	aprender	VMN0000
BAS	querer	querer	VMN0000
BAS	escoger	escoger	VMN0000
BAS	loçana	lozano	AQ0FS0
BAS	enana	enano	AQ0FS0
BAS	villana	villano	AQ0FS0
BAS	bausana	bausán	NCFS000
BAS	pequeña	pequeño	NCFS000
BAS	alheña	alheña	NCFS000
BAS	peña	peña	NCFS000
BAS	dueña	dueño	NCFS000
BAS	Reluzjentes	reluciente	AQ0CP0
BAS	Reyentes	riente	AQ0CP0
BAS	mjentes	mente	NCFP000
BAS	gentes	gente	NCFP000
BAS	menudiellos	menudo	AQ0MP0
BAS	apartadillos	apartado	AQ0MP0
BAS	agudillos	agudo	AQ0MP0
BAS	angostillos	UNK	NCMP000
BAS	gujsa	guisa	NCFS000
BAS	lysa	liso	AQ0FS0
BAS	camjsa	camisa	NCFS000
BAS	agujsa	a·guisa	SPS00·NCFS000
BAS	hoja	hoja	NCFS000
BAS	creçe	crecer	VMIP3S0
BAS	peresçe	perecer	VMIP3S0
BAS	falleςe	UNK	AQ0CS0
BAS	vençe	vencer	VMIP3S0
BAS	fezjere	hacer	VMSF1S0
BAS	valyere	valer	VMSF1S0
BAS	pediere	pedir	VMSF1S0
BAS	dixiere	decir	VMSF1S0
BAS	quisieres	querer	VMSF2S0
BAS	tovyeres	tener	VMSF2P0
BAS	estodjeres	estar	VASF2S0
BAS	vyeres	ver	VMSF2S0
BAS	covardo	UNK	VMIS3S0
BAS	dardo	dardo	NCMS000
BAS	tabardo	tabardo	NCMS000
BAS	alardo	alarde	NCMS000
BAS	covardja	cobardía	NCFS000
BAS	astrossya	UNK	VMII3S0
BAS	conpanja	compañía	NCFS000
BAS	valya	valía	NCFS000
BAS	dueña	dueño	NCFS000
BAS	perezosos	perezoso	AQ0MP0
BAS	acuzjossos	acucioso	AQ0MP0
BAS	codyçiossos	codicioso	AQ0MP0
BAS	fermosos	hermoso	AQ0MP0
BAS	derecho	derecho	AQ0MS0
BAS	contrecho	contrahecho	AQ0MS0
BAS	despecho	despecho	NCMS000
BAS	fecho	hacer	VMP00SM
BAS	casar	casar	VMN0000
BAS	tomar	tomar	VMN0000
BAS	abeytar	UNK	VMN0000
BAS	adelantar	adelantar	VMN0000
BAS	Razon	razón	NCFS000
BAS	conpañon	compañón	NCMS000
BAS	escalon	escalón	NCMS000
BAS	ligion	legión	NCFS000
BAS	Ryo	río	NCMS000
BAS	vydo	ver	VMP00SM
BAS	crio	criar	VMIP1S0
BAS	mjo	mío	PX1MS0S0
BAS	Σeñora	señor	NCFS000
BAS	agora	ahora	RG
BAS	ora	ora	NCFS000
BAS	adora	adorar	VMIP3S0
BAS	abryl	abril	NCMS000
BAS	omyl	UNK	AQ0CS0
BAS	vyl	vil	AQ0CS0
BAS	gentil	gentil	AQ0CS0
BAS	yazja	yacer	VMII3S0
BAS	llouja	lluvia	NCFS000
BAS	fazja	hacer	VMII3S0
BAS	feria	herir	VMII3S0
BAS	Redrar	redrar	VMN0000
BAS	dar	dar	VMN0000
BAS	quebrar	quebrar	VMN0000
BAS	casar	casar	VMN0000
BAS	grandes	grande	AQ0CP0
BAS	estades	estar	VAIP2P0
BAS	coxeades	UNK	VMSP2P0
BAS	catades	catar	VMIP2P0
BAS	paga	pagar	VMIP3S0
BAS	faga	hacer	VMSP1S0
BAS	yaga	yacer	VMSP3S0
BAS	despaga	despagar	VMIP3S0
BAS	perder	perder	VMN0000
BAS	aver	haber	VMN0000
BAS	muger	mujer	NCFS000
BAS	qujer	querer	VMSP1S0
BAS	entender	entender	VMN0000
BAS	saber	saber	NCMS000
BAS	fazer	hacer	VMN0000
BAS	perder	perder	VMN0000
BAS	tablero	tablero	NCMS000
BAS	braguero	braguero	NCMS000
BAS	primero	primero	AO0MS0
BAS	pandero	pandero	NCMS000
BAS	quedos	quedo	AQ0MP0
BAS	dedos	dedo	NCMP000
BAS	toledos	Toledo	NP000G0
BAS	azedos	acedo	AQ0MP0
BAS	suso	suso	RG
BAS	vso	uso	NCMS000
BAS	escuso	escusar	VMIS3S0
BAS	conpusso	componer	VMIS3S0
BAS	gana	gana	NCFS000
BAS	mançana	manzana	NCFS000
BAS	loçana	lozano	AQ0FS0
BAS	vana	vano	AQ0FS0
BAS	payas	payo	NCFP000
BAS	bretañja	UNK	NCFS000
BAS	fazaña	hazaña	NCFS000
BAS	mañana	mañana	RG
BAS	bretaña	Bretaña	NP000G0
BAS	conpaña	compañía	NCFS000
BAS	dona	don	NCFS000
BAS	dona	don	NCFS000
BAS	bona	bueno	AQ0FS0
BAS	persona	persona	NCFS000
BAS	fermosura	hermosura	NCFS000
BAS	fygura	figura	NCFS000
BAS	locura	locura	NCFS000
BAS	mesura	mesura	NCFS000
BAS	cordero	cordero	NCMS000
BAS	mercadero	mercader	NCMS000
BAS	tardjnero	UNK	NCMS000
BAS	entero	entero	AQ0MS0
BAS	casada	casar	VMP00SF
BAS	morada	morada	NCFS000
BAS	posada	posada	NCFS000
BAS	nada	nada	PI0CS000
BAS	pyntor	pintor	NCMS000
BAS	entendedor	entendedor	NCMS000
BAS	mejor	mejor	AQ0CS0
BAS	menor	menor	AQ0CS0
BAS	carnero	carnero	NCMS000
BAS	apero	apero	NCMS000
BAS	menssajero	mensajero	NCMS000
BAS	çertero	certero	AQ0MS0
BAS	venjdo	venir	VMP00SM
BAS	Resçebjdo	recibir	VMP00SM
BAS	estudo	estar	VAIS3S0
BAS	olvjdo	olvido	NCMS000
BAS	plaz	placer	VMIP3S0
BAS	solaz	solaz	NCMS000
BAS	catat	catar	VMM02P0
BAS	vollaz	voler	VMSP2S0
BAS	lugar	lugar	NCMS000
BAS	prestar	prestar	VMN0000
BAS	estar	estar	VAN0000
BAS	manjar	manjar	NCMS000
BAS	muger	mujer	NCFS000
BAS	monsseñer	UNK	VMN0000
BAS	carner	UNK	VMN0000
BAS	corder	cordero	NCMS000
BAS	pides	pedir	VMIP2S0
BAS	errides	UNK	VMSP2P0
BAS	conbydes	UNK	AQ0CP0
BAS	olvides	olvidar	VMSP2S0
BAS	coujl	cubil	NCMS000
BAS	vyl	vil	AQ0CS0
BAS	sotil	sutil	AQ0CS0
BAS	mjll	mil	NCMS000
BAS	aqueste	este	DD0MS0
BAS	ameste	amar	VMIS2S0
BAS	feste	UNK	NCMS000
BAS	preste	prestar	VMIS1S0
BAS	ella	el	DA0FS0
BAS	della	de·el	SPS00·DA0FS0
BAS	querella	querella	NCFS000
BAS	traella	traer·lo	VMN0000·PC3FSA00
BAS	dyeres	dar	VMSF2S0
BAS	quisieres	querer	VMSF2S0
BAS	pidieres	pedir	VMSF2S0
BAS	podieres	poder	VMSF2S0
BAS	ha	haber	VMIP3S0
BAS	amar	amar	VMN0000
BAS	prestar	prestar	VMN0000
BAS	fablar	hablar	VMN0000
BAS	tomar	tomar	VMN0000
BAS	labrador	labrador	NCMS000
BAS	sabydor	sabedor	AQ0MS0
BAS	valor	valor	NCMS000
BAS	Σeñor	señor	NCMS000
BAS	consolaçion	consolación	NCFS000
BAS	Racion	ración	NCFS000
BAS	saluaçion	salvación	NCFS000
BAS	bendiçion	bendición	NCFS000
BAS	santidad	santidad	NCFS000
BAS	homjldat	humildad	NCFS000
BAS	solepnjdat	solemnidad	NCFS000
BAS	magestat	majestad	NCFS000
BAS	abbades	abad	NCMP000
BAS	potestades	potestad	NCFP000
BAS	dinjdades	UNK	NCFP000
BAS	verdades	verdad	NCFP000
BAS	ordenados	ordenado	AQ0MP0
BAS	sagrados	sagrado	NCMP000
BAS	examjnados	examinar	VMP00PM
BAS	letrados	letrado	NCMP000
BAS	sentençia	sentencia	NCFS000
BAS	mantenençia	mantenencia	NCFS000
BAS	abenençia	avenencia	NCFS000
BAS	penjtençia	penitencia	NCFS000
BAS	dañosas	dañoso	AQ0FP0
BAS	peligrosas	peligroso	AQ0FP0
BAS	posas	posar	VMIP2S0
BAS	maravillosas	maravilloso	AQ0FP0
BAS	vsaua	usar	VMII1S0
BAS	daua	dar	VMII1S0
BAS	matava	matar	VMII3S0
BAS	salvaua	salvar	VMII3S0
BAS	vyña	viña	NCFS000
BAS	desalyña	desaliñar	VMIP3S0
BAS	tyña	tiña	NCFS000
BAS	gujña	guiñar	VMIP3S0
BAS	aldeanos	aldeano	AQ0MP0
BAS	vyllanos	villano	NCMP000
BAS	loçanos	lozano	AQ0MP0
BAS	manos	mano	NCFP000
BAS	moradas	morada	NCFP000
BAS	pyntadas	pintado	AQ0FP0
BAS	entorreadas	entorrear	VMP00PF
BAS	conpladas	cumplir	VMP00PF
BAS	naturas	natura	NCFP000
BAS	vestiduras	vestidura	NCFP000
BAS	folguras	holgura	NCFP000
BAS	caualgaduras	cabalgadura	NCFP000
BAS	predycaciones	predicación	NCFP000
BAS	tenptaçiones	UNK	NCFP000
BAS	perdones	perdón	NCMP000
BAS	oraςiones	UNK	NCMS000
BAS	plaças	plaza	NCFP000
BAS	taças	taza	NCFP000
BAS	Raças	raza	NCFP000
BAS	picaças	picaza	NCFP000
BAS	serujr	servir	VMN0000
BAS	moryr	morir	VMN0000
BAS	Retenjr	UNK	VMN0000
BAS	Renjr	reñir	VMN0000
BAS	djneros	dinero	NCMP000
BAS	parçioneros	parcionero	NCMP000
BAS	despenseros	despensero	NCMP000
BAS	thessoreros	tesorero	NCMP000
BAS	tuero	tuero	NCMS000
BAS	aguero	agüero	NCMS000
BAS	cuero	cuero	NCMS000
BAS	fuero	fuero	NCMS000
BAS	alteza	alteza	NCFS000
BAS	Riqueza	riqueza	NCFS000
BAS	pobleza	probreza	NCFS000
BAS	nobleza	nobleza	NCFS000
BAS	loado	loar	VMP00SM
BAS	abogado	abogado	NCMS000
BAS	esforçado	esforzar	VMP00SM
BAS	apoderado	apoderar	VMP00SM
BAS	mejor	mejor	AQ0CS0
BAS	rreboluedor	UNK	NCMS000
BAS	serujdor	servidor	NCMS000
BAS	amor	amor	NCMS000
BAS	manera	manera	NCFS000
BAS	falaguera	halaguero	AQ0FS0
BAS	carrera	carrera	NCFS000
BAS	madera	madera	NCFS000
BAS	torre	torre	NCFS000
BAS	acorre	acorrer	VMIP3S0
BAS	aforre	aforrar	VMIS1S0
BAS	corre	correr	VMIP3S0
BAS	lygero	ligero	AQ0MS0
BAS	llenero	llenero	AQ0MS0
BAS	logrero	logrero	NCMS000
BAS	djnero	dinero	NCMS000
BAS	poca	poco	DI0FS0
BAS	loca	loco	AQ0FS0
BAS	boca	boca	NCFS000
BAS	troca	trocar	VMIP3S0
BAS	tenplar	templar	VMN0000
BAS	cantar	cantar	NCMS000
BAS	lugar	lugar	NCMS000
BAS	prouar	probar	VMN0000
BAS	muda	mudar	VMIP3S0
BAS	ayuda	ayuda	NCFS000
BAS	coyda	cuidar	VMP00SF
BAS	rrecabda	recaudar	VMIP3S0
BAS	trança	tranza	NCFS000
BAS	manca	manco	AQ0FS0
BAS	palanca	palanca	NCFS000
BAS	arranca	arrancar	VMIP3S0
BAS	valentya	valentía	NCFS000
BAS	dja	día	NCMS000
BAS	mejoria	mejoría	NCFS000
BAS	porfia	porfía	NCFS000
BAS	vsa	usar	VMIP3S0
BAS	escusa	escusar	VMIP3S0
BAS	acusa	acusar	VMIP3S0
BAS	musa	musa	NCFS000
BAS	corrida	correr	VMP00SF
BAS	ferida	herir	VMP00SF
BAS	perdida	perder	VMP00SF
BAS	yda	ida	NCFS000
BAS	sosañar	UNK	VMN0000
BAS	denostar	denostar	VMN0000
BAS	estar	estar	VAN0000
BAS	saltar	saltar	VMN0000
BAS	donzella	doncella	NCFS000
BAS	corrella	correr·lo	VMN0000·PC3FSA00
BAS	ella	el	DA0FS0
BAS	bella	bello	AQ0FS0
BAS	massa	masa	NCFS000
BAS	passa	pasa	NCFS000
BAS	traspassa	traspasar	VMIP3S0
BAS	laxa	laxo	AQ0FS0
BAS	amansa	amansar	VMIP3S0
BAS	canssa	cansar	VMIP3S0
BAS	descanssa	descansar	VMM02S0
BAS	manssa	manso	AQ0FS0
BAS	pida	pedir	VMSP1S0
BAS	rrequerida	requerir	VMP00SF
BAS	vyda	vida	NCFS000
BAS	ençendjda	encender	VMP00SF
BAS	dura	duro	AQ0FS0
BAS	cavadura	cavadura	NCFS000
BAS	letura	lectura	NCFS000
BAS	cordura	cordura	NCFS000
BAS	casamentera	casamentero	NCFS000
BAS	manera	manera	NCFS000
BAS	entendera	entender	VMIF3S0
BAS	dentera	dentera	NCFS000
BAS	que	que	PR0CN000
BAS	que	que	PR0CN000
BAS	tynto	tinto	AQ0MS0
BAS	aver	haber	VMN0000
BAS	beuer	beber	VMN0000
BAS	boluer	volver	VMN0000
BAS	caer	caer	VMN0000
BAS	hermjtaño	ermitaño	NCMS000
BAS	daño	daño	NCMS000
BAS	engaño	engaño	NCMS000
BAS	estraño	extrañar	VMIS3S0
BAS	avya	haber	VMII3S0
BAS	seruja	servir	VMII3S0
BAS	beuja	beber	VMII3S0
BAS	beuja	beber	VMII3S0
BAS	esto	este	PD0NS000
BAS	aquesto	este	PD0NS000
BAS	presto	presto	AQ0MS0
BAS	gesto	gesto	NCMS000
BAS	acomjendo	encomendar	VMIS3S0
BAS	entyendo	entender	VMIP1S0
BAS	serujendo	servir	VMG0000
BAS	defyendo	defender	VMIP1S0
BAS	seyendo	ser	VSG0000
BAS	Retentar	UNK	VMN0000
BAS	gustar	gustar	VMN0000
BAS	tomar	tomar	VMN0000
BAS	faze	hacer	VMIP3S0
BAS	yaze	yacer	VMIP3S0
BAS	plaze	placer	VMIP3S0
BAS	enlaze	enlazar	VMIS1S0
BAS	vyno	vino	NCMS000
BAS	vjno	venir	VMIS3S0
BAS	camjno	camino	NCMS000
BAS	festino	festino	AQ0MS0
BAS	venjdo	venir	VMP00SM
BAS	traydo	traer	VMP00SM
BAS	beujdo	beber	VMP00SM
BAS	avydo	haber	VMP00SM
BAS	tyento	tentar	VMIP1S0
BAS	entendjmjento	entendimiento	NCMS000
BAS	çemjento	cimiento	NCMS000
BAS	aparejamjento	aparejamiento	NCMS000
BAS	dja	día	NCMS000
BAS	guja	guiar	VMIP3S0
BAS	dja	día	NCMS000
BAS	cria	cría	NCFS000
BAS	vsaua	usar	VMII1S0
BAS	juntaua	juntar	VMII3S0
BAS	deleytaua	deleitar	VMII3S0
BAS	estaua	estar	VAII1S0
BAS	males	mal	NCMP000
BAS	mortales	mortal	AQ0CP0
BAS	tales	tal	DD0CP0
BAS	descomunales	descomunal	AQ0CP0
BAS	muger	mujer	NCFS000
BAS	defender	defender	VMN0000
BAS	ser	ser	VSN0000
BAS	perder	perder	VMN0000
BAS	çierta	cierto	AQ0FS0
BAS	rrevierta	UNK	AQ0FS0
BAS	descobyerta	descubierto	AQ0FS0
BAS	rrefierta	reyerta	NCFS000
BAS	fecho	hacer	VMP00SM
BAS	derecho	derecho	NCMS000
BAS	maltrecho	maltrecho	AQ0MS0
BAS	prouecho	provecho	NCMS000
BAS	vyda	vida	NCFS000
BAS	medida	medida	NCFS000
BAS	olvjda	olvidar	VMIP3S0
BAS	perdjda	perder	VMP00SF
BAS	mala	malo	AQ0FS0
BAS	vala	valer	VMSP3S0
BAS	trascala	UNK	AQ0FS0
BAS	guarda	guardar	VMIP3S0
BAS	envejeçen	envejecer	VMIP3P0
BAS	aborrescen	aborrecer	VMIP3P0
BAS	enmagresçen	enmagrecer	VMIP3P0
BAS	desfallesçen	desfallecer	VMIP3P0
BAS	meajas	meaja	NCFP000
BAS	grajas	graja	NCFP000
BAS	barajas	baraja	NCFP000
BAS	tinajas	tinaja	NCFP000
BAS	vna	uno	DI0FS0
BAS	alguna	alguno	DI0FS0
BAS	luna	luna	NCFS000
BAS	laguna	laguna	NCFS000
BAS	freno	freno	NCMS000
BAS	moreno	moreno	AQ0MS0
BAS	seno	seno	NCMS000
BAS	ajeno	ajeno	AQ0MS0
BAS	bondat	bondad	NCFS000
BAS	torpedat	torpedad	NCFS000
BAS	neçedat	necedad	NCFS000
BAS	poridat	poridad	NCFS000
BAS	ty	ti	PP2CSO00
BAS	departy	departir	VMIS1S0
BAS	entremety	entremeter	VMIS1S0
BAS	party	partir	VMIS1S0
BAS	vyanda	vianda	NCFS000
BAS	blanda	blando	AQ0FS0
BAS	manda	mandar	VMIP3S0
BAS	anda	andar	VMIP3S0
BAS	çarça	zarza	NCFS000
BAS	haça	haza	NCFS000
BAS	garça	garza	NCFS000
BAS	plaça	plaza	NCFS000
BAS	mesturero	mesturero	NCMS000
BAS	primero	primero	AO0MS0
BAS	fazañero	UNK	NCMS000
BAS	tablero	tablero	NCMS000
BAS	priso	prender	VMIS3S0
BAS	queso	queso	NCMS000
BAS	malapresso	UNK	NCMS000
BAS	sesso	seso	NCMS000
BAS	falaguera	halaguero	AQ0FS0
BAS	prymera	primero	AO0FS0
BAS	terçera	tercero	NCFS000
BAS	parlera	parlero	AQ0FS0
BAS	castigo	castigar	VMIP1S0
BAS	postigo	postigo	NCMS000
BAS	Amjgo	amigo	AQ0MS0
BAS	enemjgo	enemigo	NCMS000
BAS	estar	estar	VAN0000
BAS	pagar	pagar	VMN0000
BAS	vagar	vagar	VMN0000
BAS	castigar	castigar	VMN0000
BAS	hita	hita	NCFS000
BAS	quita	quitar	VMIP3S0
BAS	pynta	pintar	VMIP3S0
BAS	cohyta	cuita	NCFS000
BAS	commo	como	CS
BAS	castigo	castigar	VMIP1S0
BAS	dormjr	dormir	VMN0000
BAS	comedyr	comedir	VMN0000
BAS	dezjr	decir	VMN0000
BAS	beujr	vivir	VMN0000
BAS	pensse	pensar	VMIS1S0
BAS	canse	cansar	VMIS1S0
BAS	alabe	alabar	VMIS1S0
BAS	Recabde	recaudar	VMIS1S0
BAS	torne	tornar	VMSP1S0
BAS	porne	poner	VMIF1S0
BAS	terne	tener	VMIF1S0
BAS	aberne	UNK	VMIF1S0
BAS	Recabdaras	recaudar	VMIF2S0
BAS	cras	cras	RG
BAS	as	haber	VAIP2S0
BAS	avras	haber	VMIF2S0
BAS	vezjndat	vecindad	NCFS000
BAS	beldat	beldad	NCFS000
BAS	cibdat	ciudad	NCFS000
BAS	verdat	verdad	NCFS000
BAS	enarbolada	enarbolar	VMP00SF
BAS	fyncada	fincar	VMP00SF
BAS	tirada	tirar	VMP00SF
BAS	nada	nada	PI0CS000
BAS	fablar	hablar	VMN0000
BAS	solar	solar	NCMS000
BAS	lugar	lugar	NCMS000
BAS	aventurar	aventurar	VMN0000
BAS	cassamjentos	casamiento	NCMP000
BAS	sarmjentos	sarmiento	NCMP000
BAS	alçamjentos	alzamiento	NCMP000
BAS	desdeñamjentos	UNK	NCMP000
BAS	vyl	vil	AQ0CS0
BAS	mjll	mil	NCMS000
BAS	gentil	gentil	AQ0CS0
BAS	sotil	sutil	AQ0CS0
BAS	querer	querer	VMN0000
BAS	atrever	atrever	VMN0000
BAS	acorrer	acorrer	VMN0000
BAS	fazer	hacer	VMN0000
BAS	afyncado	afincar	VMP00SM
BAS	denostado	denostar	VMP00SM
BAS	coytado	cuitado	AQ0MS0
BAS	penado	penar	VMP00SM
BAS	llegado	llegar	VMP00SM
BAS	alongado	alongar	VMP00SM
BAS	penado	penar	VMP00SM
BAS	ayudado	ayudar	VMP00SM
BAS	parejas	parejo	AQ0FP0
BAS	conssejas	conseja	NCFP000
BAS	orejas	oreja	NCFP000
BAS	sobejas	sobejar·se	VMIP3S0·PC3CN000
BAS	catadura	catadura	NCFS000
BAS	ardura	ardura	NCFS000
BAS	folgura	holgura	NCFS000
BAS	quexura	quejura	NCFS000
BAS	dura	duro	AQ0FS0
BAS	mesura	mesura	NCFS000
BAS	tristura	tristura	NCFS000
BAS	cura	cura	NCFS000
BAS	desfalleçen	desfallecer	VMIP3P0
BAS	paresçen	parecer	VMIP3P0
BAS	desfalleçen	desfallecer	VMIP3P0
BAS	vençen	vencer	VMIP3P0
BAS	marydo	marido	NCMS000
BAS	aperçebydo	apercibir	VMP00SM
BAS	estudo	estar	VAIS3S0
BAS	rrepetido	repetir	VMP00SM
BAS	mandado	mandado	NCMS000
BAS	conssejado	aconsejar	VMP00SM
BAS	segurado	asegurar	VMP00SM
BAS	acordado	acordar	VMP00SM
BAS	rrysueña	risueño	AQ0FS0
BAS	vergueña	vergüenza	NCFS000
BAS	desdeña	desdeñar	VMIP3S0
BAS	sueña	soñar	VMIP3S0
BAS	creçe	crecer	VMIP3S0
BAS	pereçe	perecer	VMIP3S0
BAS	falleçe	fallecer	VMIP3S0
BAS	vençe	vencer	VMIP3S0
BAS	escuela	escuela	NCFS000
BAS	moçuela	mozuelo	NCFS000
BAS	espuela	espuela	NCFS000
BAS	duela	doler	VMSP3S0
BAS	Respuesta	respuesta	NCFS000
BAS	apuesta	apuesto	AQ0FS0
BAS	puesta	poner	VMP00SF
BAS	acuesta	acostar	VMIP3S0
BAS	ayrada	airado	AQ0FS0
BAS	turbada	turbar	VMP00SF
BAS	ferrada	herrar	VMP00SF
BAS	vegada	vegada	NCFS000
BAS	vendedor	vendedor	NCMS000
BAS	valor	valor	NCMS000
BAS	conplador	UNK	NCMS000
BAS	corredor	corredor	NCMS000
BAS	achaca	achacar	VMIP3S0
BAS	saca	sacar	VMIP3S0
BAS	flaca	flaco	AQ0FS0
BAS	vaca	vaca	NCFS000
BAS	mayor	mayor	AQ0CS0
BAS	mejor	mejor	AQ0CS0
BAS	enderedor	alrededor	RG
BAS	serujdor	servidor	NCMS000
BAS	duros	duro	AQ0MP0
BAS	muros	muro	NCMP000
BAS	duros	duro	AQ0MP0
BAS	perjuros	perjuro	AQ0MP0
BAS	ondas	onda	NCFP000
BAS	fondas	fonda	NCFP000
BAS	abondas	abundar	VMIP2S0
BAS	rrespondas	responder	VMSP2S0
BAS	ofiçio	oficio	NCMS000
BAS	malefiçio	maleficio	NCMS000
BAS	vyçio	vicio	NCMS000
BAS	serujçio	servicio	NCMS000
BAS	estraña	extraño	NCFS000
BAS	saña	saña	NCFS000
BAS	españa	España	NP000G0
BAS	maña	maño	AQ0FS0
BAS	herençia	herencia	NCFS000
BAS	sabiençia	sapiencia	NCFS000
BAS	querençia	querencia	NCFS000
BAS	femençia	hemencia	NCFS000
BAS	ensañe	ensañar	VMIS1S0
BAS	dañe	dañar	VMIS1S0
BAS	bañe	bañar	VMIS1S0
BAS	tañe	tañer	VMIP3S0
BAS	Σobrar	sobrar	VMN0000
BAS	amar	amar	VMN0000
BAS	vsar	usar	VMN0000
BAS	andar	andar	VMN0000
BAS	fermosos	hermoso	AQ0MP0
BAS	amorosos	amoroso	AQ0MP0
BAS	sabrosos	sabroso	AQ0MP0
BAS	desseosos	deseoso	AQ0MP0
BAS	quisi	UNK	RG
BAS	consigo	consigo	PP3CNO00
BAS	Amjgo	amigo	AQ0MS0
BAS	figo	higo	NCMS000
BAS	enemjgo	enemigo	NCMS000
BAS	fermoso	hermoso	AQ0MS0
BAS	donoso	donoso	AQ0MS0
BAS	engañoso	engañoso	AQ0MS0
BAS	mjntroso	mentiroso	AQ0MS0
BAS	muger	mujer	NCFS000
BAS	aver	haber	VMN0000
BAS	aborresçer	aborrecer	VMN0000
BAS	acaesçer	acaecer	VMN0000
BAS	lugar	lugar	NCMS000
BAS	jugar	jugar	VMN0000
BAS	negar	negar	VMN0000
